#          time          flux      flux_err   quality  sector 
      1487.507745045    0.99698    0.00111       0       6 
      1487.509133912    0.99754    0.00111       0       6 
      1487.510522780    0.99615    0.00111       0       6 
      1487.511911648    0.99633    0.00111       0       6 
      1487.513300515    0.99609    0.00111       0       6 
      1487.514689383    0.99683    0.00111       0       6 
      1487.516078250    0.99866    0.00111       0       6 
      1487.517467118    0.99744    0.00111       0       6 
      1487.518855986    0.99741    0.00111       0       6 
      1487.520244853    1.00039    0.00111       0       6 
      1487.521633721    0.99704    0.00111       0       6 
      1487.523022589    0.99800    0.00111       0       6 
      1487.524411456    0.99766    0.00111       0       6 
      1487.525800324        nan        nan     176       6 
      1487.527189191        nan        nan     180       6 
      1487.528578059        nan        nan     180       6 
      1487.529966926    0.99695    0.00111     160       6 
      1487.531355794    0.99751    0.00111     160       6 
      1487.532744662    0.99293    0.00111     160       6 
      1487.534133529    0.99451    0.00111     160       6 
      1487.535522397    0.99698    0.00111       0       6 
      1487.536911264    0.99714    0.00111       0       6 
      1487.538300132    0.99902    0.00111       0       6 
      1487.539689000    0.99913    0.00111       0       6 
      1487.541077867    0.99664    0.00111       0       6 
      1487.542466735    0.99870    0.00111       0       6 
      1487.543855602    0.99718    0.00111       0       6 
      1487.545244470    0.99717    0.00111       0       6 
      1487.546633337    0.99694    0.00111       0       6 
      1487.548022205    0.99695    0.00111       0       6 
      1487.549411073    0.99714    0.00111       0       6 
      1487.550799940    0.99561    0.00111       0       6 
      1487.552188808    0.99665    0.00111       0       6 
      1487.553577675    0.99796    0.00111       0       6 
      1487.554966543    0.99702    0.00111       0       6 
      1487.556355410    1.00040    0.00111       0       6 
      1487.557744278    0.99860    0.00111       0       6 
      1487.559133146    0.99897    0.00111       0       6 
      1487.560522013    0.99769    0.00111       0       6 
      1487.561910880    0.99943    0.00111       0       6 
      1487.563299748    0.99977    0.00111       0       6 
      1487.564688615    0.99837    0.00111       0       6 
      1487.566077483    1.00041    0.00111       0       6 
      1487.567466351    0.99800    0.00111       0       6 
      1487.568855218    0.99849    0.00111       0       6 
      1487.570244086    0.99949    0.00111       0       6 
      1487.571632953    0.99978    0.00111       0       6 
      1487.573021821    0.99538    0.00111       0       6 
      1487.574410688    0.99950    0.00111       0       6 
      1487.575799556    0.99970    0.00111       0       6 
      1487.577188423    0.99859    0.00111       0       6 
      1487.578577291    1.00034    0.00111       0       6 
      1487.579966158    0.99834    0.00111       0       6 
      1487.581355026    1.00127    0.00111       0       6 
      1487.582743893    0.99974    0.00111       0       6 
      1487.584132761    1.00381    0.00111       0       6 
      1487.585521628    0.99740    0.00111       0       6 
      1487.586910496    1.00064    0.00111       0       6 
      1487.588299363    1.00046    0.00111       0       6 
      1487.589688230    1.00071    0.00111       0       6 
      1487.591077098    1.00147    0.00111       0       6 
      1487.592465965    0.99983    0.00111       0       6 
      1487.593854833    0.99961    0.00111       0       6 
      1487.595243700    1.00147    0.00111       0       6 
      1487.596632568    1.00163    0.00111       0       6 
      1487.598021435    1.00109    0.00111       0       6 
      1487.599410303    1.00242    0.00111       0       6 
      1487.600799170    1.00055    0.00111       0       6 
      1487.602188038    1.00130    0.00111       0       6 
      1487.603576905    1.00109    0.00111       0       6 
      1487.604965772    0.99857    0.00111       0       6 
      1487.606354640    1.00091    0.00111       0       6 
      1487.607743507    1.00105    0.00111       0       6 
      1487.609132375    1.00087    0.00111       0       6 
      1487.610521242    1.00266    0.00111       0       6 
      1487.611910110    1.00072    0.00111       0       6 
      1487.613298977    1.00188    0.00111       0       6 
      1487.614687844    1.00242    0.00111       0       6 
      1487.616076712    1.00238    0.00111       0       6 
      1487.617465579    1.00138    0.00111       0       6 
      1487.618854447    1.00310    0.00111       0       6 
      1487.620243314    1.00283    0.00111       0       6 
      1487.621632181    1.00249    0.00111       0       6 
      1487.623021049    1.00080    0.00111       0       6 
      1487.624409916    1.00188    0.00111       0       6 
      1487.625798784    1.00196    0.00111       0       6 
      1487.627187651    1.00080    0.00111       0       6 
      1487.628576518    1.00119    0.00111       0       6 
      1487.629965386    1.00174    0.00111       0       6 
      1487.631354253    1.00109    0.00111       0       6 
      1487.632743121    1.00321    0.00111       0       6 
      1487.634131988    1.00172    0.00111       0       6 
      1487.635520856    1.00112    0.00111       0       6 
      1487.636909723    1.00186    0.00111       0       6 
      1487.638298590    1.00150    0.00111       0       6 
      1487.639687458    1.00055    0.00111       0       6 
      1487.641076325    1.00284    0.00111       0       6 
      1487.642465192    1.00346    0.00111       0       6 
      1487.643854060    1.00118    0.00111       0       6 
      1487.645242927    1.00103    0.00111       0       6 
      1487.646631794    1.00001    0.00111       0       6 
      1487.648020662    1.00043    0.00111       0       6 
      1487.649409529    1.00370    0.00111       0       6 
      1487.650798396    1.00204    0.00111       0       6 
      1487.652187264    1.00073    0.00111       0       6 
      1487.653576131    1.00015    0.00111       0       6 
      1487.654964998    1.00273    0.00111       0       6 
      1487.656353866    0.99978    0.00111       0       6 
      1487.657742733    1.00182    0.00111       0       6 
      1487.659131600    1.00457    0.00111       0       6 
      1487.660520468    1.00355    0.00111       0       6 
      1487.661909335    1.00250    0.00111       0       6 
      1487.663298202    1.00449    0.00111       0       6 
      1487.664687070    1.00274    0.00111       0       6 
      1487.666075937    1.00228    0.00111       0       6 
      1487.667464804    1.00303    0.00111       0       6 
      1487.668853671    1.00335    0.00111       0       6 
      1487.670242539    1.00283    0.00111       0       6 
      1487.671631406    1.00276    0.00111       0       6 
      1487.673020273    1.00405    0.00111       0       6 
      1487.674409141    1.00479    0.00111       0       6 
      1487.675798008    1.00410    0.00111       0       6 
      1487.677186875    1.00316    0.00111       0       6 
      1487.678575743    1.00221    0.00111       0       6 
      1487.679964610    1.00449    0.00111       0       6 
      1487.681353477    1.00485    0.00111       0       6 
      1487.682742344    1.00498    0.00111       0       6 
      1487.684131212    1.00356    0.00111       0       6 
      1487.685520079    1.00312    0.00111       0       6 
      1487.686908946    1.00474    0.00111       0       6 
      1487.688297813    1.00503    0.00111       0       6 
      1487.689686681    1.00634    0.00111       0       6 
      1487.691075548    1.00381    0.00111       0       6 
      1487.692464415    1.00421    0.00111       0       6 
      1487.693853282    1.00305    0.00111       0       6 
      1487.695242150    1.00636    0.00111       0       6 
      1487.696631017    1.00611    0.00111       0       6 
      1487.698019884    1.00566    0.00111       0       6 
      1487.699408751    1.00562    0.00111       0       6 
      1487.700797619    1.00645    0.00111       0       6 
      1487.702186486    1.00434    0.00111       0       6 
      1487.703575353    1.00513    0.00111       0       6 
      1487.704964220    1.00616    0.00111       0       6 
      1487.706353087    1.00416    0.00111       0       6 
      1487.707741955    1.00545    0.00111       0       6 
      1487.709130822    1.00613    0.00111       0       6 
      1487.710519689    1.00465    0.00111       0       6 
      1487.711908556    1.00533    0.00111       0       6 
      1487.713297424    1.00498    0.00111       0       6 
      1487.714686291    1.00520    0.00111       0       6 
      1487.716075158    1.00501    0.00111       0       6 
      1487.717464025    1.00508    0.00111       0       6 
      1487.718852892    1.00674    0.00111       0       6 
      1487.720241759    1.00500    0.00111       0       6 
      1487.721630627    1.00439    0.00111       0       6 
      1487.723019494    1.00322    0.00111       0       6 
      1487.724408361    1.00580    0.00111       0       6 
      1487.725797228    1.00656    0.00111       0       6 
      1487.727186096    1.00195    0.00111       0       6 
      1487.728574963    1.00708    0.00111       0       6 
      1487.729963830    1.00370    0.00111       0       6 
      1487.731352697    1.00480    0.00111       0       6 
      1487.732741564    1.00353    0.00111       0       6 
      1487.734130431    1.00453    0.00111       0       6 
      1487.735519298    1.00502    0.00111       0       6 
      1487.736908166    1.00400    0.00111       0       6 
      1487.738297033    1.00342    0.00111       0       6 
      1487.739685900    1.00518    0.00111       0       6 
      1487.741074767    1.00485    0.00111       0       6 
      1487.742463634    1.00350    0.00111       0       6 
      1487.743852501    1.00565    0.00111       0       6 
      1487.745241368    1.00435    0.00111       0       6 
      1487.746630236    1.00546    0.00111       0       6 
      1487.748019103    1.00595    0.00111       0       6 
      1487.749407970    1.00596    0.00111       0       6 
      1487.750796837    1.00598    0.00111       0       6 
      1487.752185704    1.00523    0.00111       0       6 
      1487.753574571    1.00591    0.00111       0       6 
      1487.754963438    1.00424    0.00111       0       6 
      1487.756352305    1.00672    0.00111       0       6 
      1487.757741173    1.00591    0.00111       0       6 
      1487.759130040    1.00533    0.00111       0       6 
      1487.760518907    1.00894    0.00111       0       6 
      1487.761907774    1.00669    0.00111       0       6 
      1487.763296641    1.00914    0.00111       0       6 
      1487.764685508    1.00609    0.00111       0       6 
      1487.766074375    1.00609    0.00111       0       6 
      1487.767463242    1.00813    0.00111       0       6 
      1487.768852109    1.00746    0.00111       0       6 
      1487.770240976    1.00762    0.00111       0       6 
      1487.771629843    1.00704    0.00111       0       6 
      1487.773018711    1.00817    0.00111       0       6 
      1487.774407577    1.00745    0.00111       0       6 
      1487.775796445    1.00635    0.00111       0       6 
      1487.777185312    1.00493    0.00111       0       6 
      1487.778574179    1.00970    0.00111       0       6 
      1487.779963046    1.00705    0.00111       0       6 
      1487.781351913    1.00755    0.00111       0       6 
      1487.782740780    1.00762    0.00111       0       6 
      1487.784129647    1.00795    0.00111       0       6 
      1487.785518514    1.00847    0.00111       0       6 
      1487.786907381    1.00608    0.00111       0       6 
      1487.788296248    1.00979    0.00111       0       6 
      1487.789685115    1.00794    0.00111       0       6 
      1487.791073982    1.00851    0.00111       0       6 
      1487.792462849    1.00770    0.00111       0       6 
      1487.793851716    1.00983    0.00111       0       6 
      1487.795240583    1.00805    0.00111       0       6 
      1487.796629450    1.00916    0.00111       0       6 
      1487.798018317    1.00854    0.00111       0       6 
      1487.799407184    1.00975    0.00111       0       6 
      1487.800796051    1.01066    0.00111       0       6 
      1487.802184918    1.00906    0.00111       0       6 
      1487.803573785    1.01115    0.00111       0       6 
      1487.804962652    1.00839    0.00111       0       6 
      1487.806351519    1.01188    0.00111       0       6 
      1487.807740386    1.00823    0.00111       0       6 
      1487.809129253    1.01113    0.00111       0       6 
      1487.810518120    1.00613    0.00111       0       6 
      1487.811906987    1.01157    0.00111       0       6 
      1487.813295854    1.00913    0.00111       0       6 
      1487.814684721    1.00906    0.00111       0       6 
      1487.816073588    1.01034    0.00111       0       6 
      1487.817462455    1.00866    0.00111       0       6 
      1487.818851322    1.01001    0.00111       0       6 
      1487.820240189    1.00740    0.00111       0       6 
      1487.821629056    1.00678    0.00111       0       6 
      1487.823017923    1.01087    0.00111       0       6 
      1487.824406790    1.01136    0.00111       0       6 
      1487.825795657    1.00783    0.00111       0       6 
      1487.827184524    1.00884    0.00111       0       6 
      1487.828573391    1.00685    0.00111       0       6 
      1487.829962258    1.00912    0.00111       0       6 
      1487.831351125    1.00787    0.00111       0       6 
      1487.832739992    1.00807    0.00111       0       6 
      1487.834128859    1.01002    0.00111       0       6 
      1487.835517726    1.00948    0.00111       0       6 
      1487.836906593    1.00783    0.00111       0       6 
      1487.838295460    1.00905    0.00111       0       6 
      1487.839684326    1.00989    0.00111       0       6 
      1487.841073193    1.00660    0.00111       0       6 
      1487.842462060    1.00793    0.00111       0       6 
      1487.843850927    1.01145    0.00111       0       6 
      1487.845239794    1.00644    0.00111       0       6 
      1487.846628661    1.00862    0.00111       0       6 
      1487.848017528    1.00611    0.00111       0       6 
      1487.849406395    1.01068    0.00111       0       6 
      1487.850795262    1.00899    0.00111       0       6 
      1487.852184129    1.00801    0.00111       0       6 
      1487.853572996    1.00731    0.00111       0       6 
      1487.854961863    1.00952    0.00111       0       6 
      1487.856350729    1.01138    0.00111       0       6 
      1487.857739596    1.01051    0.00111       0       6 
      1487.859128463    1.00860    0.00111       0       6 
      1487.860517330    1.00796    0.00111       0       6 
      1487.861906197    1.01079    0.00111       0       6 
      1487.863295064    1.00970    0.00111       0       6 
      1487.864683931    1.01153    0.00111       0       6 
      1487.866072797    1.01094    0.00111       0       6 
      1487.867461664    1.01256    0.00111       0       6 
      1487.868850531    1.01095    0.00111       0       6 
      1487.870239398    1.01184    0.00111       0       6 
      1487.871628265    1.01125    0.00111       0       6 
      1487.873017132    1.01139    0.00111       0       6 
      1487.874405999    1.01032    0.00111       0       6 
      1487.875794866    1.01289    0.00111       0       6 
      1487.877183732    1.00818    0.00111       0       6 
      1487.878572599    1.00949    0.00111       0       6 
      1487.879961466    1.01202    0.00111       0       6 
      1487.881350333    1.01216    0.00111       0       6 
      1487.882739200    1.01197    0.00111       0       6 
      1487.884128066    1.01339    0.00111       0       6 
      1487.885516933    1.01177    0.00111       0       6 
      1487.886905800    1.01236    0.00111       0       6 
      1487.888294667    1.00968    0.00111       0       6 
      1487.889683534    1.01161    0.00111       0       6 
      1487.891072401    1.01617    0.00112       0       6 
      1487.892461267    1.01198    0.00111       0       6 
      1487.893850134    1.01287    0.00111       0       6 
      1487.895239001    1.01207    0.00111       0       6 
      1487.896627868    1.01483    0.00112       0       6 
      1487.898016735    1.01103    0.00111       0       6 
      1487.899405601    1.01309    0.00111       0       6 
      1487.900794468    1.01266    0.00111       0       6 
      1487.902183335    1.01214    0.00111       0       6 
      1487.903572202    1.01214    0.00111       0       6 
      1487.904961068    1.01363    0.00111       0       6 
      1487.906349935    1.01310    0.00111       0       6 
      1487.907738802    1.01491    0.00112       0       6 
      1487.909127669    1.01198    0.00111       0       6 
      1487.910516536    1.01378    0.00111       0       6 
      1487.911905402    1.01032    0.00111       0       6 
      1487.913294269    1.01297    0.00111       0       6 
      1487.914683136    1.01325    0.00111       0       6 
      1487.916072003    1.01279    0.00111       0       6 
      1487.917460869    1.01369    0.00111       0       6 
      1487.918849736    1.01015    0.00111       0       6 
      1487.920238603    1.01189    0.00111       0       6 
      1487.921627470    1.01322    0.00112       0       6 
      1487.923016336    1.01353    0.00112       0       6 
      1487.924405203    1.00986    0.00111       0       6 
      1487.925794070    1.01206    0.00111       0       6 
      1487.927182936    1.01312    0.00111       0       6 
      1487.928571803    1.01206    0.00112       0       6 
      1487.929960670    1.01309    0.00112       0       6 
      1487.931349537    1.01210    0.00112       0       6 
      1487.932738403    1.01318    0.00111       0       6 
      1487.934127270    1.01313    0.00111       0       6 
      1487.935516137    1.01299    0.00111       0       6 
      1487.936905004    1.01172    0.00111       0       6 
      1487.938293870    1.01205    0.00111       0       6 
      1487.939682737    1.01123    0.00111       0       6 
      1487.941071604    1.01125    0.00111       0       6 
      1487.942460470    1.01275    0.00111       0       6 
      1487.943849337    1.01293    0.00111       0       6 
      1487.945238204    1.01148    0.00111       0       6 
      1487.946627070    1.01181    0.00111       0       6 
      1487.948015937    1.01422    0.00111       0       6 
      1487.949404804    1.01299    0.00111       0       6 
      1487.950793670    1.01253    0.00111       0       6 
      1487.952182537    1.01121    0.00111       0       6 
      1487.953571404    1.01457    0.00112       0       6 
      1487.954960270    1.01803    0.00112       0       6 
      1487.956349137    1.01290    0.00111       0       6 
      1487.957738004    1.01319    0.00111       0       6 
      1487.959126870    1.01220    0.00111       0       6 
      1487.960515737    1.01308    0.00111       0       6 
      1487.961904604    1.01032    0.00111       0       6 
      1487.963293470    1.01462    0.00111       0       6 
      1487.964682337    1.01277    0.00111       0       6 
      1487.966071204    1.01160    0.00111       0       6 
      1487.967460070    1.01239    0.00111       0       6 
      1487.968848937    1.01037    0.00111       0       6 
      1487.970237804    1.01416    0.00111       0       6 
      1487.971626670    1.01411    0.00112       0       6 
      1487.973015537    1.01248    0.00111       0       6 
      1487.974404403    1.01371    0.00111       0       6 
      1487.975793270    1.01680    0.00111       0       6 
      1487.977182137    1.01446    0.00111       0       6 
      1487.978571003    1.01062    0.00111       0       6 
      1487.979959870    1.01557    0.00112       0       6 
      1487.981348737    1.01267    0.00112       0       6 
      1487.982737603    1.01434    0.00111       0       6 
      1487.984126470    1.01381    0.00111       0       6 
      1487.985515336    1.01380    0.00111       0       6 
      1487.986904203    1.01536    0.00112       0       6 
      1487.988293070    1.01604    0.00111       0       6 
      1487.989681936    1.01589    0.00112       0       6 
      1487.991070803    1.01617    0.00112       0       6 
      1487.992459669    1.01770    0.00112       0       6 
      1487.993848536    1.01767    0.00112       0       6 
      1487.995237402    1.01607    0.00112       0       6 
      1487.996626269    1.01529    0.00111       0       6 
      1487.998015136    1.01428    0.00111       0       6 
      1487.999404002    1.01537    0.00111       0       6 
      1488.000792869    1.01787    0.00112       0       6 
      1488.002181735    1.01375    0.00111       0       6 
      1488.003570602    1.01631    0.00112       0       6 
      1488.004959468    1.01622    0.00112       0       6 
      1488.006348335    1.01434    0.00111       0       6 
      1488.007737202    1.01475    0.00112       0       6 
      1488.009126068    1.01846    0.00112       0       6 
      1488.010514935    1.01288    0.00111       0       6 
      1488.011903801    1.01630    0.00112       0       6 
      1488.013292668    1.01437    0.00112       0       6 
      1488.014681534    1.01668    0.00112       0       6 
      1488.016070401    1.01394    0.00111       0       6 
      1488.017459267    1.01597    0.00112       0       6 
      1488.018848134    1.01449    0.00112       0       6 
      1488.020237000    1.01474    0.00112       0       6 
      1488.021625867    1.01569    0.00111       0       6 
      1488.023014733    1.01572    0.00112       0       6 
      1488.024403600    1.01270    0.00111       0       6 
      1488.025792467    1.01430    0.00111       0       6 
      1488.027181333    1.01530    0.00112       0       6 
      1488.028570199    1.01600    0.00111       0       6 
      1488.029959066    1.01399    0.00111       0       6 
      1488.031347932    1.01205    0.00111       0       6 
      1488.032736799    1.01534    0.00111       0       6 
      1488.034125665    1.01568    0.00112       0       6 
      1488.035514532    1.01647    0.00112       0       6 
      1488.036903398    1.01361    0.00111       0       6 
      1488.038292265    1.01522    0.00112       0       6 
      1488.039681131    1.01539    0.00112       0       6 
      1488.041069998    1.01417    0.00111       0       6 
      1488.042458864    1.01529    0.00112       0       6 
      1488.043847731    1.01339    0.00111       0       6 
      1488.045236597    1.01376    0.00111       0       6 
      1488.046625464    1.01201    0.00111       0       6 
      1488.048014330    1.01683    0.00112       0       6 
      1488.049403197    1.01197    0.00111       0       6 
      1488.050792063    1.01503    0.00111       0       6 
      1488.052180929    1.01578    0.00112       0       6 
      1488.053569796    1.01549    0.00112       0       6 
      1488.054958662    1.01456    0.00111       0       6 
      1488.056347529    1.01480    0.00111       0       6 
      1488.057736395    1.01475    0.00111       0       6 
      1488.059125262    1.01491    0.00111       0       6 
      1488.060514128    1.01481    0.00111       0       6 
      1488.061902994    1.01467    0.00111       0       6 
      1488.063291861    1.01464    0.00111       0       6 
      1488.064680727    1.01533    0.00112       0       6 
      1488.066069594    1.01737    0.00112       0       6 
      1488.067458460    1.01571    0.00112       0       6 
      1488.068847327    1.01853    0.00112       0       6 
      1488.070236193    1.01618    0.00112       0       6 
      1488.071625059    1.01765    0.00112       0       6 
      1488.073013926    1.01564    0.00112       0       6 
      1488.074402792    1.01796    0.00112       0       6 
      1488.075791658    1.01706    0.00112       0       6 
      1488.077180525    1.01673    0.00112       0       6 
      1488.078569391    1.01664    0.00112       0       6 
      1488.079958258    1.01763    0.00112       0       6 
      1488.081347124    1.01628    0.00112       0       6 
      1488.082735990    1.01688    0.00112       0       6 
      1488.084124857    1.01549    0.00112       0       6 
      1488.085513723    1.01847    0.00112       0       6 
      1488.086902589    1.01835    0.00112       0       6 
      1488.088291456    1.01814    0.00112       0       6 
      1488.089680322    1.01501    0.00111       0       6 
      1488.091069189    1.01971    0.00112       0       6 
      1488.092458055    1.01692    0.00112       0       6 
      1488.093846921    1.01801    0.00112       0       6 
      1488.095235788    1.01655    0.00112       0       6 
      1488.096624654    1.01842    0.00112       0       6 
      1488.098013520    1.01962    0.00112       0       6 
      1488.099402387    1.01657    0.00112       0       6 
      1488.100791253    1.01689    0.00112       0       6 
      1488.102180119    1.01787    0.00112       0       6 
      1488.103568986    1.01712    0.00112       0       6 
      1488.104957852    1.01744    0.00112       0       6 
      1488.106346718    1.01705    0.00112       0       6 
      1488.107735585    1.01956    0.00112       0       6 
      1488.109124451    1.01581    0.00112       0       6 
      1488.110513317    1.01527    0.00112       0       6 
      1488.111902184    1.01716    0.00112       0       6 
      1488.113291050    1.01689    0.00112       0       6 
      1488.114679916    1.01510    0.00112       0       6 
      1488.116068782    1.01696    0.00112       0       6 
      1488.117457649    1.01679    0.00112       0       6 
      1488.118846515    1.01751    0.00112       0       6 
      1488.120235381    1.01735    0.00112       0       6 
      1488.121624248    1.01757    0.00112       0       6 
      1488.123013114    1.01725    0.00112       0       6 
      1488.124401980    1.01665    0.00112       0       6 
      1488.125790846    1.01807    0.00112       0       6 
      1488.127179713    1.01683    0.00112       0       6 
      1488.128568579    1.01527    0.00112       0       6 
      1488.129957445    1.01721    0.00112       0       6 
      1488.131346311    1.01505    0.00112       0       6 
      1488.132735178    1.01403    0.00111       0       6 
      1488.134124044    1.01760    0.00112       0       6 
      1488.135512910    1.01713    0.00112       0       6 
      1488.136901777    1.01978    0.00112       0       6 
      1488.138290643    1.01924    0.00112       0       6 
      1488.139679509    1.01886    0.00112       0       6 
      1488.141068375    1.01719    0.00112       0       6 
      1488.142457242    1.01911    0.00112       0       6 
      1488.143846108    1.01550    0.00112       0       6 
      1488.145234974    1.01559    0.00112       0       6 
      1488.146623840    1.01948    0.00112       0       6 
      1488.148012707    1.01948    0.00112       0       6 
      1488.149401573    1.01554    0.00112       0       6 
      1488.150790439    1.01554    0.00112       0       6 
      1488.152179305    1.01729    0.00112       0       6 
      1488.153568171    1.01715    0.00112       0       6 
      1488.154957038    1.01764    0.00112       0       6 
      1488.156345904    1.01775    0.00112       0       6 
      1488.157734770    1.02012    0.00112       0       6 
      1488.159123636    1.01655    0.00112       0       6 
      1488.160512502    1.01998    0.00112       0       6 
      1488.161901369    1.01586    0.00111       0       6 
      1488.163290235    1.02054    0.00112       0       6 
      1488.164679101    1.01899    0.00112       0       6 
      1488.166067967    1.01770    0.00112       0       6 
      1488.167456833    1.01936    0.00112       0       6 
      1488.168845700    1.01688    0.00112       0       6 
      1488.170234566    1.01982    0.00112       0       6 
      1488.171623432    1.01775    0.00112       0       6 
      1488.173012298    1.01893    0.00112       0       6 
      1488.174401164    1.01964    0.00112       0       6 
      1488.175790030    1.01859    0.00112       0       6 
      1488.177178896    1.01976    0.00112       0       6 
      1488.178567763    1.01926    0.00112       0       6 
      1488.179956629    1.01706    0.00112       0       6 
      1488.181345495    1.02055    0.00112       0       6 
      1488.182734361    1.01844    0.00112       0       6 
      1488.184123227    1.01975    0.00112       0       6 
      1488.185512093    1.01924    0.00112       0       6 
      1488.186900959    1.01794    0.00112       0       6 
      1488.188289826    1.02025    0.00112       0       6 
      1488.189678692    1.01972    0.00112       0       6 
      1488.191067558    1.01698    0.00112       0       6 
      1488.192456424    1.01923    0.00112       0       6 
      1488.193845290    1.01757    0.00112       0       6 
      1488.195234156    1.01785    0.00112       0       6 
      1488.196623022    1.01834    0.00112       0       6 
      1488.198011888    1.01900    0.00112       0       6 
      1488.199400754    1.01961    0.00112       0       6 
      1488.200789621    1.01988    0.00112       0       6 
      1488.202178487    1.02178    0.00112       0       6 
      1488.203567353    1.01476    0.00112       0       6 
      1488.204956219    1.01851    0.00112       0       6 
      1488.206345085    1.01823    0.00112       0       6 
      1488.207733951    1.01766    0.00112       0       6 
      1488.209122817    1.01616    0.00112       0       6 
      1488.210511683    1.01909    0.00112       0       6 
      1488.211900549    1.01634    0.00112       0       6 
      1488.213289415    1.01950    0.00112       0       6 
      1488.214678281    1.01972    0.00112       0       6 
      1488.216067147    1.01839    0.00112       0       6 
      1488.217456014    1.02086    0.00112       0       6 
      1488.218844880    1.01760    0.00112       0       6 
      1488.220233746    1.01830    0.00112       0       6 
      1488.221622612    1.01725    0.00112       0       6 
      1488.223011478    1.01946    0.00112       0       6 
      1488.224400344    1.01817    0.00112       0       6 
      1488.225789210    1.01902    0.00112       0       6 
      1488.227178076    1.01743    0.00112       0       6 
      1488.228566942    1.01727    0.00112       0       6 
      1488.229955808    1.01820    0.00112       0       6 
      1488.231344674    1.02064    0.00112       0       6 
      1488.232733540    1.01831    0.00112       0       6 
      1488.234122406    1.01887    0.00112       0       6 
      1488.235511272    1.01731    0.00112       0       6 
      1488.236900138    1.01776    0.00112       0       6 
      1488.238289004    1.01682    0.00112       0       6 
      1488.239677870    1.02034    0.00112       0       6 
      1488.241066736    1.01898    0.00112       0       6 
      1488.242455602    1.01677    0.00112       0       6 
      1488.243844468    1.01889    0.00112       0       6 
      1488.245233334    1.01869    0.00112       0       6 
      1488.246622200    1.01978    0.00112       0       6 
      1488.248011066    1.01753    0.00112       0       6 
      1488.249399932    1.01845    0.00112       0       6 
      1488.250788798    1.01871    0.00112       0       6 
      1488.252177664    1.01837    0.00112       0       6 
      1488.253566530    1.01933    0.00112       0       6 
      1488.254955396    1.01745    0.00112       0       6 
      1488.256344262    1.02031    0.00112       0       6 
      1488.257733128    1.02025    0.00112       0       6 
      1488.259121994    1.01958    0.00112       0       6 
      1488.260510860    1.01810    0.00112       0       6 
      1488.261899726    1.01946    0.00112       0       6 
      1488.263288592    1.02064    0.00112       0       6 
      1488.264677458    1.01965    0.00112       0       6 
      1488.266066324    1.01890    0.00112       0       6 
      1488.267455190    1.02091    0.00112       0       6 
      1488.268844055    1.01815    0.00112       0       6 
      1488.270232921    1.01899    0.00112       0       6 
      1488.271621787    1.01870    0.00112       0       6 
      1488.273010653    1.02085    0.00112       0       6 
      1488.274399519    1.01816    0.00112       0       6 
      1488.275788385    1.01951    0.00112       0       6 
      1488.277177251    1.02026    0.00112       0       6 
      1488.278566117    1.02116    0.00112       0       6 
      1488.279954983    1.02028    0.00112       0       6 
      1488.281343849    1.02352    0.00112       0       6 
      1488.282732715    1.01985    0.00112       0       6 
      1488.284121581    1.02186    0.00112       0       6 
      1488.285510446    1.01752    0.00112       0       6 
      1488.286899312    1.02005    0.00112       0       6 
      1488.288288178    1.01933    0.00112       0       6 
      1488.289677044    1.02153    0.00112       0       6 
      1488.291065910    1.01947    0.00112       0       6 
      1488.292454776    1.01837    0.00112       0       6 
      1488.293843642    1.02084    0.00112       0       6 
      1488.295232508    1.02148    0.00112       0       6 
      1488.296621374    1.01979    0.00112       0       6 
      1488.298010239    1.01901    0.00112       0       6 
      1488.299399105    1.02092    0.00112       0       6 
      1488.300787971    1.01917    0.00112       0       6 
      1488.302176837    1.01951    0.00112       0       6 
      1488.303565703    1.02283    0.00112       0       6 
      1488.304954569    1.01602    0.00112       0       6 
      1488.306343434    1.01898    0.00112       0       6 
      1488.307732300    1.02142    0.00112       0       6 
      1488.309121166    1.01980    0.00112       0       6 
      1488.310510032    1.02019    0.00112       0       6 
      1488.311898898    1.02141    0.00112       0       6 
      1488.313287764    1.02023    0.00112       0       6 
      1488.314676630    1.02066    0.00112       0       6 
      1488.316065495    1.02021    0.00112       0       6 
      1488.317454361    1.01888    0.00112       0       6 
      1488.318843227    1.01947    0.00112       0       6 
      1488.320232093    1.02028    0.00112       0       6 
      1488.321620959    1.02041    0.00112       0       6 
      1488.323009824    1.02044    0.00112       0       6 
      1488.324398690    1.01916    0.00112       0       6 
      1488.325787556    1.02011    0.00112       0       6 
      1488.327176422    1.01976    0.00112       0       6 
      1488.328565288    1.01983    0.00112       0       6 
      1488.329954153    1.02019    0.00112       0       6 
      1488.331343019    1.01965    0.00112       0       6 
      1488.332731885    1.01898    0.00112       0       6 
      1488.334120751    1.01680    0.00112       0       6 
      1488.335509617    1.02187    0.00112       0       6 
      1488.336898482    1.01732    0.00112       0       6 
      1488.338287348    1.01970    0.00112       0       6 
      1488.339676214    1.01964    0.00112       0       6 
      1488.341065080    1.02128    0.00112       0       6 
      1488.342453945    1.01968    0.00112       0       6 
      1488.343842811    1.02382    0.00112       0       6 
      1488.345231677    1.01695    0.00112       0       6 
      1488.346620543    1.02157    0.00112       0       6 
      1488.348009408    1.01915    0.00112       0       6 
      1488.349398274    1.01955    0.00112       0       6 
      1488.350787140    1.02017    0.00112       0       6 
